representation,objective,seed,epoch,train_loss,validation_loss,validation_tuple_count,validation_chunk_weighting,optimizer,df,optimizer_updates,optimizer_updates_cumulative,all_trainable_gradients_finite_each_update,tuple_batch_sizes,validation_bank_hash,fit_manifest_digest
magnitude,EPL,202,32,0.3487778261791031,0.4184044301509857,3120,exact tuple sum/count,AdamW,4.0,38,1254,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",55886e210c19ea816d8ae19a9c230a3f13103597c57a032e600dab97fbb1f025,52ed11f4e2d64752bf0b982ec49a8fde7957c3c8ade360433edfe3e90918b3d3
magnitude,EPL,202,33,0.3504454022630962,0.41766077280044556,3120,exact tuple sum/count,AdamW,4.0,38,1292,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",55886e210c19ea816d8ae19a9c230a3f13103597c57a032e600dab97fbb1f025,52ed11f4e2d64752bf0b982ec49a8fde7957c3c8ade360433edfe3e90918b3d3
magnitude,EPL,202,34,0.34560035752430746,0.4207838177680969,3120,exact tuple sum/count,AdamW,4.0,38,1330,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",55886e210c19ea816d8ae19a9c230a3f13103597c57a032e600dab97fbb1f025,52ed11f4e2d64752bf0b982ec49a8fde7957c3c8ade360433edfe3e90918b3d3
magnitude,EPL,202,35,0.3453904310645721,0.4196469187736511,3120,exact tuple sum/count,AdamW,4.0,38,1368,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",55886e210c19ea816d8ae19a9c230a3f13103597c57a032e600dab97fbb1f025,52ed11f4e2d64752bf0b982ec49a8fde7957c3c8ade360433edfe3e90918b3d3
magnitude,EPL,202,36,0.3451318412344693,0.4191109836101532,3120,exact tuple sum/count,AdamW,4.0,38,1406,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",55886e210c19ea816d8ae19a9c230a3f13103597c57a032e600dab97fbb1f025,52ed11f4e2d64752bf0b982ec49a8fde7957c3c8ade360433edfe3e90918b3d3
magnitude,EPL,202,37,0.3424996826969468,0.4183103144168854,3120,exact tuple sum/count,AdamW,4.0,38,1444,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",55886e210c19ea816d8ae19a9c230a3f13103597c57a032e600dab97fbb1f025,52ed11f4e2d64752bf0b982ec49a8fde7957c3c8ade360433edfe3e90918b3d3
magnitude,EPL,202,38,0.3440979096136069,0.42153698205947876,3120,exact tuple sum/count,AdamW,4.0,38,1482,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",55886e210c19ea816d8ae19a9c230a3f13103597c57a032e600dab97fbb1f025,52ed11f4e2d64752bf0b982ec49a8fde7957c3c8ade360433edfe3e90918b3d3
magnitude,EPL,202,39,0.3462044767292227,0.4222862124443054,3120,exact tuple sum/count,AdamW,4.0,38,1520,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",55886e210c19ea816d8ae19a9c230a3f13103597c57a032e600dab97fbb1f025,52ed11f4e2d64752bf0b982ec49a8fde7957c3c8ade360433edfe3e90918b3d3
magnitude,EPL,202,40,0.34503073471989437,0.4257992208003998,3120,exact tuple sum/count,AdamW,4.0,38,1558,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",55886e210c19ea816d8ae19a9c230a3f13103597c57a032e600dab97fbb1f025,52ed11f4e2d64752bf0b982ec49a8fde7957c3c8ade360433edfe3e90918b3d3
magnitude,EPL,202,41,0.3434689282521618,0.4252551794052124,3120,exact tuple sum/count,AdamW,4.0,38,1596,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",55886e210c19ea816d8ae19a9c230a3f13103597c57a032e600dab97fbb1f025,52ed11f4e2d64752bf0b982ec49a8fde7957c3c8ade360433edfe3e90918b3d3
magnitude,EPL,202,42,0.3437454873713144,0.4202028512954712,3120,exact tuple sum/count,AdamW,4.0,38,1634,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",55886e210c19ea816d8ae19a9c230a3f13103597c57a032e600dab97fbb1f025,52ed11f4e2d64752bf0b982ec49a8fde7957c3c8ade360433edfe3e90918b3d3
magnitude,EPL,202,43,0.34343106101664395,0.41974496841430664,3120,exact tuple sum/count,AdamW,4.0,38,1672,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",55886e210c19ea816d8ae19a9c230a3f13103597c57a032e600dab97fbb1f025,52ed11f4e2d64752bf0b982ec49a8fde7957c3c8ade360433edfe3e90918b3d3
magnitude,EPL,202,44,0.3423023356276206,0.4198593199253082,3120,exact tuple sum/count,AdamW,4.0,38,1710,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",55886e210c19ea816d8ae19a9c230a3f13103597c57a032e600dab97fbb1f025,52ed11f4e2d64752bf0b982ec49a8fde7957c3c8ade360433edfe3e90918b3d3
magnitude,EPL,202,45,0.3407838817713946,0.4208431541919708,3120,exact tuple sum/count,AdamW,4.0,38,1748,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",55886e210c19ea816d8ae19a9c230a3f13103597c57a032e600dab97fbb1f025,52ed11f4e2d64752bf0b982ec49a8fde7957c3c8ade360433edfe3e90918b3d3
magnitude,EPL,202,46,0.3415249091231913,0.4203799366950989,3120,exact tuple sum/count,AdamW,4.0,38,1786,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",55886e210c19ea816d8ae19a9c230a3f13103597c57a032e600dab97fbb1f025,52ed11f4e2d64752bf0b982ec49a8fde7957c3c8ade360433edfe3e90918b3d3
magnitude,EPL,303,0,0.9352720562190642,0.5754631161689758,3120,exact tuple sum/count,AdamW,4.0,38,38,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",5f8fad588730fba2360e0074c1be661403d89cb0f897e3b02d2b909c3bb029d4,8f486eb27297b4c1582aa5408babd27f659001ffd88e2754ded33d1f2e514425
magnitude,EPL,303,1,0.4618713084830023,0.4839220941066742,3120,exact tuple sum/count,AdamW,4.0,38,76,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",5f8fad588730fba2360e0074c1be661403d89cb0f897e3b02d2b909c3bb029d4,8f486eb27297b4c1582aa5408babd27f659001ffd88e2754ded33d1f2e514425
magnitude,EPL,303,2,0.40762255147836435,0.45415377616882324,3120,exact tuple sum/count,AdamW,4.0,38,114,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",5f8fad588730fba2360e0074c1be661403d89cb0f897e3b02d2b909c3bb029d4,8f486eb27297b4c1582aa5408babd27f659001ffd88e2754ded33d1f2e514425
magnitude,EPL,303,3,0.39029664593090657,0.4627077579498291,3120,exact tuple sum/count,AdamW,4.0,38,152,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",5f8fad588730fba2360e0074c1be661403d89cb0f897e3b02d2b909c3bb029d4,8f486eb27297b4c1582aa5408babd27f659001ffd88e2754ded33d1f2e514425
magnitude,EPL,303,4,0.3816949464849135,0.448616087436676,3120,exact tuple sum/count,AdamW,4.0,38,190,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",5f8fad588730fba2360e0074c1be661403d89cb0f897e3b02d2b909c3bb029d4,8f486eb27297b4c1582aa5408babd27f659001ffd88e2754ded33d1f2e514425
magnitude,EPL,303,5,0.37648009092290163,0.4700727164745331,3120,exact tuple sum/count,AdamW,4.0,38,228,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",5f8fad588730fba2360e0074c1be661403d89cb0f897e3b02d2b909c3bb029d4,8f486eb27297b4c1582aa5408babd27f659001ffd88e2754ded33d1f2e514425
magnitude,EPL,303,6,0.37942962449634166,0.44629281759262085,3120,exact tuple sum/count,AdamW,4.0,38,266,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",5f8fad588730fba2360e0074c1be661403d89cb0f897e3b02d2b909c3bb029d4,8f486eb27297b4c1582aa5408babd27f659001ffd88e2754ded33d1f2e514425
magnitude,EPL,303,7,0.3678664249576447,0.4497244656085968,3120,exact tuple sum/count,AdamW,4.0,38,304,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",5f8fad588730fba2360e0074c1be661403d89cb0f897e3b02d2b909c3bb029d4,8f486eb27297b4c1582aa5408babd27f659001ffd88e2754ded33d1f2e514425
magnitude,EPL,303,8,0.3695630088436034,0.4308827817440033,3120,exact tuple sum/count,AdamW,4.0,38,342,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",5f8fad588730fba2360e0074c1be661403d89cb0f897e3b02d2b909c3bb029d4,8f486eb27297b4c1582aa5408babd27f659001ffd88e2754ded33d1f2e514425
magnitude,EPL,303,9,0.36424988850464063,0.4334127604961395,3120,exact tuple sum/count,AdamW,4.0,38,380,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",5f8fad588730fba2360e0074c1be661403d89cb0f897e3b02d2b909c3bb029d4,8f486eb27297b4c1582aa5408babd27f659001ffd88e2754ded33d1f2e514425
magnitude,EPL,303,10,0.3621725567678194,0.4391997754573822,3120,exact tuple sum/count,AdamW,4.0,38,418,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",5f8fad588730fba2360e0074c1be661403d89cb0f897e3b02d2b909c3bb029d4,8f486eb27297b4c1582aa5408babd27f659001ffd88e2754ded33d1f2e514425
magnitude,EPL,303,11,0.3686455353057794,0.44520053267478943,3120,exact tuple sum/count,AdamW,4.0,38,456,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",5f8fad588730fba2360e0074c1be661403d89cb0f897e3b02d2b909c3bb029d4,8f486eb27297b4c1582aa5408babd27f659001ffd88e2754ded33d1f2e514425
magnitude,EPL,303,12,0.3618603086056873,0.43410027027130127,3120,exact tuple sum/count,AdamW,4.0,38,494,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",5f8fad588730fba2360e0074c1be661403d89cb0f897e3b02d2b909c3bb029d4,8f486eb27297b4c1582aa5408babd27f659001ffd88e2754ded33d1f2e514425
magnitude,EPL,303,13,0.35711810877117306,0.4310516119003296,3120,exact tuple sum/count,AdamW,4.0,38,532,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",5f8fad588730fba2360e0074c1be661403d89cb0f897e3b02d2b909c3bb029d4,8f486eb27297b4c1582aa5408babd27f659001ffd88e2754ded33d1f2e514425
magnitude,EPL,303,14,0.3560330098352808,0.42576661705970764,3120,exact tuple sum/count,AdamW,4.0,38,570,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",5f8fad588730fba2360e0074c1be661403d89cb0f897e3b02d2b909c3bb029d4,8f486eb27297b4c1582aa5408babd27f659001ffd88e2754ded33d1f2e514425
magnitude,EPL,303,15,0.35656594195889507,0.4365192949771881,3120,exact tuple sum/count,AdamW,4.0,38,608,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",5f8fad588730fba2360e0074c1be661403d89cb0f897e3b02d2b909c3bb029d4,8f486eb27297b4c1582aa5408babd27f659001ffd88e2754ded33d1f2e514425
magnitude,EPL,303,16,0.35410907412414677,0.4324400722980499,3120,exact tuple sum/count,AdamW,4.0,38,646,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",5f8fad588730fba2360e0074c1be661403d89cb0f897e3b02d2b909c3bb029d4,8f486eb27297b4c1582aa5408babd27f659001ffd88e2754ded33d1f2e514425
magnitude,EPL,303,17,0.3511089510460012,0.4271741509437561,3120,exact tuple sum/count,AdamW,4.0,38,684,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",5f8fad588730fba2360e0074c1be661403d89cb0f897e3b02d2b909c3bb029d4,8f486eb27297b4c1582aa5408babd27f659001ffd88e2754ded33d1f2e514425
magnitude,EPL,303,18,0.3530148855049072,0.4274883568286896,3120,exact tuple sum/count,AdamW,4.0,38,722,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",5f8fad588730fba2360e0074c1be661403d89cb0f897e3b02d2b909c3bb029d4,8f486eb27297b4c1582aa5408babd27f659001ffd88e2754ded33d1f2e514425
magnitude,EPL,303,19,0.35409485789176703,0.4260089695453644,3120,exact tuple sum/count,AdamW,4.0,38,760,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",5f8fad588730fba2360e0074c1be661403d89cb0f897e3b02d2b909c3bb029d4,8f486eb27297b4c1582aa5408babd27f659001ffd88e2754ded33d1f2e514425
magnitude,EPL,303,20,0.3507990698452667,0.44007906317710876,3120,exact tuple sum/count,AdamW,4.0,38,798,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",5f8fad588730fba2360e0074c1be661403d89cb0f897e3b02d2b909c3bb029d4,8f486eb27297b4c1582aa5408babd27f659001ffd88e2754ded33d1f2e514425
magnitude,EPL,303,21,0.351468751186697,0.42849451303482056,3120,exact tuple sum/count,AdamW,4.0,38,836,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",5f8fad588730fba2360e0074c1be661403d89cb0f897e3b02d2b909c3bb029d4,8f486eb27297b4c1582aa5408babd27f659001ffd88e2754ded33d1f2e514425
magnitude,EPL,303,22,0.3526798152214124,0.4238145351409912,3120,exact tuple sum/count,AdamW,4.0,38,874,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",5f8fad588730fba2360e0074c1be661403d89cb0f897e3b02d2b909c3bb029d4,8f486eb27297b4c1582aa5408babd27f659001ffd88e2754ded33d1f2e514425
magnitude,EPL,303,23,0.35179444977643604,0.428949773311615,3120,exact tuple sum/count,AdamW,4.0,38,912,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",5f8fad588730fba2360e0074c1be661403d89cb0f897e3b02d2b909c3bb029d4,8f486eb27297b4c1582aa5408babd27f659001ffd88e2754ded33d1f2e514425
magnitude,EPL,303,24,0.3491010206742938,0.42662978172302246,3120,exact tuple sum/count,AdamW,4.0,38,950,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",5f8fad588730fba2360e0074c1be661403d89cb0f897e3b02d2b909c3bb029d4,8f486eb27297b4c1582aa5408babd27f659001ffd88e2754ded33d1f2e514425
magnitude,EPL,303,25,0.34766322205722183,0.43096503615379333,3120,exact tuple sum/count,AdamW,4.0,38,988,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",5f8fad588730fba2360e0074c1be661403d89cb0f897e3b02d2b909c3bb029d4,8f486eb27297b4c1582aa5408babd27f659001ffd88e2754ded33d1f2e514425
magnitude,EPL,303,26,0.3477670408204535,0.4247192442417145,3120,exact tuple sum/count,AdamW,4.0,38,1026,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",5f8fad588730fba2360e0074c1be661403d89cb0f897e3b02d2b909c3bb029d4,8f486eb27297b4c1582aa5408babd27f659001ffd88e2754ded33d1f2e514425
magnitude,EPL,303,27,0.3494900614897543,0.4230908751487732,3120,exact tuple sum/count,AdamW,4.0,38,1064,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",5f8fad588730fba2360e0074c1be661403d89cb0f897e3b02d2b909c3bb029d4,8f486eb27297b4c1582aa5408babd27f659001ffd88e2754ded33d1f2e514425
magnitude,EPL,303,28,0.34580014574857487,0.42382359504699707,3120,exact tuple sum/count,AdamW,4.0,38,1102,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",5f8fad588730fba2360e0074c1be661403d89cb0f897e3b02d2b909c3bb029d4,8f486eb27297b4c1582aa5408babd27f659001ffd88e2754ded33d1f2e514425
magnitude,EPL,303,29,0.3451336111127081,0.4390820860862732,3120,exact tuple sum/count,AdamW,4.0,38,1140,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",5f8fad588730fba2360e0074c1be661403d89cb0f897e3b02d2b909c3bb029d4,8f486eb27297b4c1582aa5408babd27f659001ffd88e2754ded33d1f2e514425
magnitude,EPL,303,30,0.3472476113222271,0.4294009208679199,3120,exact tuple sum/count,AdamW,4.0,38,1178,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",5f8fad588730fba2360e0074c1be661403d89cb0f897e3b02d2b909c3bb029d4,8f486eb27297b4c1582aa5408babd27f659001ffd88e2754ded33d1f2e514425
magnitude,EPL,303,31,0.3448013492546857,0.4379974603652954,3120,exact tuple sum/count,AdamW,4.0,38,1216,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",5f8fad588730fba2360e0074c1be661403d89cb0f897e3b02d2b909c3bb029d4,8f486eb27297b4c1582aa5408babd27f659001ffd88e2754ded33d1f2e514425
magnitude,EPL,303,32,0.34717433583006974,0.42525514960289,3120,exact tuple sum/count,AdamW,4.0,38,1254,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",5f8fad588730fba2360e0074c1be661403d89cb0f897e3b02d2b909c3bb029d4,8f486eb27297b4c1582aa5408babd27f659001ffd88e2754ded33d1f2e514425
magnitude,EPL,303,33,0.3468854580720932,0.4267609119415283,3120,exact tuple sum/count,AdamW,4.0,38,1292,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",5f8fad588730fba2360e0074c1be661403d89cb0f897e3b02d2b909c3bb029d4,8f486eb27297b4c1582aa5408babd27f659001ffd88e2754ded33d1f2e514425
magnitude,EPL,303,34,0.3464767225679988,0.43388086557388306,3120,exact tuple sum/count,AdamW,4.0,38,1330,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",5f8fad588730fba2360e0074c1be661403d89cb0f897e3b02d2b909c3bb029d4,8f486eb27297b4c1582aa5408babd27f659001ffd88e2754ded33d1f2e514425
magnitude,EPL,303,35,0.34428625950419595,0.4278559982776642,3120,exact tuple sum/count,AdamW,4.0,38,1368,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",5f8fad588730fba2360e0074c1be661403d89cb0f897e3b02d2b909c3bb029d4,8f486eb27297b4c1582aa5408babd27f659001ffd88e2754ded33d1f2e514425
magnitude,EPL,303,36,0.3454687467964377,0.43383118510246277,3120,exact tuple sum/count,AdamW,4.0,38,1406,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",5f8fad588730fba2360e0074c1be661403d89cb0f897e3b02d2b909c3bb029d4,8f486eb27297b4c1582aa5408babd27f659001ffd88e2754ded33d1f2e514425
magnitude,EPL,303,37,0.34593039895942607,0.4275664687156677,3120,exact tuple sum/count,AdamW,4.0,38,1444,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",5f8fad588730fba2360e0074c1be661403d89cb0f897e3b02d2b909c3bb029d4,8f486eb27297b4c1582aa5408babd27f659001ffd88e2754ded33d1f2e514425
magnitude,EPL,303,38,0.3441766420284041,0.4266809821128845,3120,exact tuple sum/count,AdamW,4.0,38,1482,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",5f8fad588730fba2360e0074c1be661403d89cb0f897e3b02d2b909c3bb029d4,8f486eb27297b4c1582aa5408babd27f659001ffd88e2754ded33d1f2e514425
