scenario,model,model_seed,policy_seed,ordered_path,count,fraction
DS8,complex random K7 policy23,303,23,3-5-8-0-1-6,25,0.002540392236561325
DS8,complex random K7 policy23,303,23,3-5-8-0-1-7,27,0.002743623615486231
DS8,complex random K7 policy23,303,23,3-5-8-0-2-1,26,0.002642007926023778
DS8,complex random K7 policy23,303,23,3-5-8-0-2-6,28,0.002845239304948684
DS8,complex random K7 policy23,303,23,3-5-8-0-2-7,19,0.0019306980997866072
DS8,complex random K7 policy23,303,23,3-5-8-0-6-1,33,0.003353317752260949
DS8,complex random K7 policy23,303,23,3-5-8-0-6-2,20,0.00203231378924906
DS8,complex random K7 policy23,303,23,3-5-8-0-6-7,30,0.00304847068387359
DS8,complex random K7 policy23,303,23,3-5-8-0-7-1,23,0.002337160857636419
DS8,complex random K7 policy23,303,23,3-5-8-0-7-2,28,0.002845239304948684
DS8,complex random K7 policy23,303,23,3-5-8-0-7-6,26,0.002642007926023778
DS8,complex random K7 policy23,303,23,3-5-8-1-0-2,33,0.003353317752260949
DS8,complex random K7 policy23,303,23,3-5-8-1-0-6,28,0.002845239304948684
DS8,complex random K7 policy23,303,23,3-5-8-1-0-7,30,0.00304847068387359
DS8,complex random K7 policy23,303,23,3-5-8-1-2-0,33,0.003353317752260949
DS8,complex random K7 policy23,303,23,3-5-8-1-2-6,33,0.003353317752260949
DS8,complex random K7 policy23,303,23,3-5-8-1-2-7,24,0.002438776547098872
DS8,complex random K7 policy23,303,23,3-5-8-1-6-0,21,0.0021339294787115133
DS8,complex random K7 policy23,303,23,3-5-8-1-6-2,28,0.002845239304948684
DS8,complex random K7 policy23,303,23,3-5-8-1-6-7,27,0.002743623615486231
DS8,complex random K7 policy23,303,23,3-5-8-1-7-0,33,0.003353317752260949
DS8,complex random K7 policy23,303,23,3-5-8-1-7-2,32,0.003251702062798496
DS8,complex random K7 policy23,303,23,3-5-8-1-7-6,26,0.002642007926023778
DS8,complex random K7 policy23,303,23,3-5-8-2-0-1,26,0.002642007926023778
DS8,complex random K7 policy23,303,23,3-5-8-2-0-6,23,0.002337160857636419
DS8,complex random K7 policy23,303,23,3-5-8-2-0-7,28,0.002845239304948684
DS8,complex random K7 policy23,303,23,3-5-8-2-1-0,38,0.0038613961995732143
DS8,complex random K7 policy23,303,23,3-5-8-2-1-6,27,0.002743623615486231
DS8,complex random K7 policy23,303,23,3-5-8-2-1-7,29,0.0029468549944111373
DS8,complex random K7 policy23,303,23,3-5-8-2-6-0,21,0.0021339294787115133
DS8,complex random K7 policy23,303,23,3-5-8-2-6-1,28,0.002845239304948684
DS8,complex random K7 policy23,303,23,3-5-8-2-6-7,24,0.002438776547098872
DS8,complex random K7 policy23,303,23,3-5-8-2-7-0,25,0.002540392236561325
DS8,complex random K7 policy23,303,23,3-5-8-2-7-1,22,0.002235545168173966
DS8,complex random K7 policy23,303,23,3-5-8-2-7-6,21,0.0021339294787115133
DS8,complex random K7 policy23,303,23,3-5-8-6-0-1,19,0.0019306980997866072
DS8,complex random K7 policy23,303,23,3-5-8-6-0-2,42,0.0042678589574230265
DS8,complex random K7 policy23,303,23,3-5-8-6-0-7,29,0.0029468549944111373
DS8,complex random K7 policy23,303,23,3-5-8-6-1-0,36,0.003658164820648308
DS8,complex random K7 policy23,303,23,3-5-8-6-1-2,24,0.002438776547098872
DS8,complex random K7 policy23,303,23,3-5-8-6-1-7,25,0.002540392236561325
DS8,complex random K7 policy23,303,23,3-5-8-6-2-0,18,0.001829082410324154
DS8,complex random K7 policy23,303,23,3-5-8-6-2-1,35,0.003556549131185855
DS8,complex random K7 policy23,303,23,3-5-8-6-2-7,29,0.0029468549944111373
DS8,complex random K7 policy23,303,23,3-5-8-6-7-0,21,0.0021339294787115133
DS8,complex random K7 policy23,303,23,3-5-8-6-7-1,34,0.003454933441723402
DS8,complex random K7 policy23,303,23,3-5-8-6-7-2,22,0.002235545168173966
DS8,complex random K7 policy23,303,23,3-5-8-7-0-1,32,0.003251702062798496
DS8,complex random K7 policy23,303,23,3-5-8-7-0-2,26,0.002642007926023778
DS8,complex random K7 policy23,303,23,3-5-8-7-0-6,37,0.0037597805101107613
DS8,complex random K7 policy23,303,23,3-5-8-7-1-0,31,0.003150086373336043
DS8,complex random K7 policy23,303,23,3-5-8-7-1-2,24,0.002438776547098872
DS8,complex random K7 policy23,303,23,3-5-8-7-1-6,25,0.002540392236561325
DS8,complex random K7 policy23,303,23,3-5-8-7-2-0,27,0.002743623615486231
DS8,complex random K7 policy23,303,23,3-5-8-7-2-1,27,0.002743623615486231
DS8,complex random K7 policy23,303,23,3-5-8-7-2-6,27,0.002743623615486231
DS8,complex random K7 policy23,303,23,3-5-8-7-6-0,30,0.00304847068387359
DS8,complex random K7 policy23,303,23,3-5-8-7-6-1,27,0.002743623615486231
DS8,complex random K7 policy23,303,23,3-5-8-7-6-2,19,0.0019306980997866072
DS8,complex random K5 policy37,303,37,3-5-0-1,351,0.035667107001321
DS8,complex random K5 policy37,303,37,3-5-0-2,334,0.0339396402804593
DS8,complex random K5 policy37,303,37,3-5-0-6,318,0.03231378924906005
DS8,complex random K5 policy37,303,37,3-5-0-7,321,0.032618636317447415
DS8,complex random K5 policy37,303,37,3-5-0-8,333,0.03383802459099685
DS8,complex random K5 policy37,303,37,3-5-1-0,321,0.032618636317447415
DS8,complex random K5 policy37,303,37,3-5-1-2,300,0.0304847068387359
DS8,complex random K5 policy37,303,37,3-5-1-6,293,0.02977339701249873
DS8,complex random K5 policy37,303,37,3-5-1-7,326,0.03312671476475968
DS8,complex random K5 policy37,303,37,3-5-1-8,325,0.03302509907529723
DS8,complex random K5 policy37,303,37,3-5-2-0,323,0.03282186769637232
DS8,complex random K5 policy37,303,37,3-5-2-1,301,0.030586322528198352
DS8,complex random K5 policy37,303,37,3-5-2-6,338,0.034346103038309116
DS8,complex random K5 policy37,303,37,3-5-2-7,362,0.036784879585407985
DS8,complex random K5 policy37,303,37,3-5-2-8,328,0.033329946143684584
DS8,complex random K5 policy37,303,37,3-5-6-0,299,0.03038309114927345
DS8,complex random K5 policy37,303,37,3-5-6-1,335,0.03404125596992175
DS8,complex random K5 policy37,303,37,3-5-6-2,323,0.03282186769637232
DS8,complex random K5 policy37,303,37,3-5-6-7,327,0.03322833045422213
DS8,complex random K5 policy37,303,37,3-5-6-8,336,0.03414287165938421
DS8,complex random K5 policy37,303,37,3-5-7-0,328,0.033329946143684584
DS8,complex random K5 policy37,303,37,3-5-7-1,326,0.03312671476475968
DS8,complex random K5 policy37,303,37,3-5-7-2,315,0.0320089421806727
DS8,complex random K5 policy37,303,37,3-5-7-6,352,0.035768722690783454
DS8,complex random K5 policy37,303,37,3-5-7-8,347,0.035260644243471195
DS8,complex random K5 policy37,303,37,3-5-8-0,322,0.03272025200690987
DS8,complex random K5 policy37,303,37,3-5-8-1,329,0.033431561833147036
DS8,complex random K5 policy37,303,37,3-5-8-2,357,0.03627680113809572
DS8,complex random K5 policy37,303,37,3-5-8-6,323,0.03282186769637232
DS8,complex random K5 policy37,303,37,3-5-8-7,348,0.03536225993293365
DS8,complex random K7 policy37,303,37,3-5-0-1-2-6,25,0.002540392236561325
DS8,complex random K7 policy37,303,37,3-5-0-1-2-7,27,0.002743623615486231
DS8,complex random K7 policy37,303,37,3-5-0-1-2-8,32,0.003251702062798496
DS8,complex random K7 policy37,303,37,3-5-0-1-6-2,31,0.003150086373336043
DS8,complex random K7 policy37,303,37,3-5-0-1-6-7,16,0.001625851031399248
DS8,complex random K7 policy37,303,37,3-5-0-1-6-8,26,0.002642007926023778
DS8,complex random K7 policy37,303,37,3-5-0-1-7-2,20,0.00203231378924906
DS8,complex random K7 policy37,303,37,3-5-0-1-7-6,21,0.0021339294787115133
DS8,complex random K7 policy37,303,37,3-5-0-1-7-8,29,0.0029468549944111373
DS8,complex random K7 policy37,303,37,3-5-0-1-8-2,20,0.00203231378924906
DS8,complex random K7 policy37,303,37,3-5-0-1-8-6,29,0.0029468549944111373
DS8,complex random K7 policy37,303,37,3-5-0-1-8-7,25,0.002540392236561325
DS8,complex random K7 policy37,303,37,3-5-0-2-1-6,25,0.002540392236561325
DS8,complex random K7 policy37,303,37,3-5-0-2-1-7,23,0.002337160857636419
DS8,complex random K7 policy37,303,37,3-5-0-2-1-8,40,0.00406462757849812
DS8,complex random K7 policy37,303,37,3-5-0-2-6-1,18,0.001829082410324154
DS8,complex random K7 policy37,303,37,3-5-0-2-6-7,22,0.002235545168173966
DS8,complex random K7 policy37,303,37,3-5-0-2-6-8,26,0.002642007926023778
DS8,complex random K7 policy37,303,37,3-5-0-2-7-1,30,0.00304847068387359
DS8,complex random K7 policy37,303,37,3-5-0-2-7-6,36,0.003658164820648308
DS8,complex random K7 policy37,303,37,3-5-0-2-7-8,36,0.003658164820648308
DS8,complex random K7 policy37,303,37,3-5-0-2-8-1,21,0.0021339294787115133
DS8,complex random K7 policy37,303,37,3-5-0-2-8-6,27,0.002743623615486231
DS8,complex random K7 policy37,303,37,3-5-0-2-8-7,32,0.003251702062798496
DS8,complex random K7 policy37,303,37,3-5-0-6-1-2,23,0.002337160857636419
DS8,complex random K7 policy37,303,37,3-5-0-6-1-7,22,0.002235545168173966
DS8,complex random K7 policy37,303,37,3-5-0-6-1-8,26,0.002642007926023778
DS8,complex random K7 policy37,303,37,3-5-0-6-2-1,31,0.003150086373336043
DS8,complex random K7 policy37,303,37,3-5-0-6-2-7,30,0.00304847068387359
DS8,complex random K7 policy37,303,37,3-5-0-6-2-8,21,0.0021339294787115133
DS8,complex random K7 policy37,303,37,3-5-0-6-7-1,25,0.002540392236561325
DS8,complex random K7 policy37,303,37,3-5-0-6-7-2,24,0.002438776547098872
DS8,complex random K7 policy37,303,37,3-5-0-6-7-8,18,0.001829082410324154
DS8,complex random K7 policy37,303,37,3-5-0-6-8-1,21,0.0021339294787115133
DS8,complex random K7 policy37,303,37,3-5-0-6-8-2,24,0.002438776547098872
DS8,complex random K7 policy37,303,37,3-5-0-6-8-7,21,0.0021339294787115133
DS8,complex random K7 policy37,303,37,3-5-0-7-1-2,28,0.002845239304948684
DS8,complex random K7 policy37,303,37,3-5-0-7-1-6,29,0.0029468549944111373
DS8,complex random K7 policy37,303,37,3-5-0-7-1-8,33,0.003353317752260949
DS8,complex random K7 policy37,303,37,3-5-0-7-2-1,29,0.0029468549944111373
DS8,complex random K7 policy37,303,37,3-5-0-7-2-6,30,0.00304847068387359
DS8,complex random K7 policy37,303,37,3-5-0-7-2-8,38,0.0038613961995732143
DS8,complex random K7 policy37,303,37,3-5-0-7-6-1,30,0.00304847068387359
DS8,complex random K7 policy37,303,37,3-5-0-7-6-2,22,0.002235545168173966
DS8,complex random K7 policy37,303,37,3-5-0-7-6-8,33,0.003353317752260949
DS8,complex random K7 policy37,303,37,3-5-0-7-8-1,23,0.002337160857636419
DS8,complex random K7 policy37,303,37,3-5-0-7-8-2,26,0.002642007926023778
DS8,complex random K7 policy37,303,37,3-5-0-7-8-6,29,0.0029468549944111373
DS8,complex random K7 policy37,303,37,3-5-0-8-1-2,37,0.0037597805101107613
DS8,complex random K7 policy37,303,37,3-5-0-8-1-6,26,0.002642007926023778
DS8,complex random K7 policy37,303,37,3-5-0-8-1-7,24,0.002438776547098872
DS8,complex random K7 policy37,303,37,3-5-0-8-2-1,17,0.001727466720861701
DS8,complex random K7 policy37,303,37,3-5-0-8-2-6,22,0.002235545168173966
DS8,complex random K7 policy37,303,37,3-5-0-8-2-7,22,0.002235545168173966
DS8,complex random K7 policy37,303,37,3-5-0-8-6-1,23,0.002337160857636419
DS8,complex random K7 policy37,303,37,3-5-0-8-6-2,33,0.003353317752260949
DS8,complex random K7 policy37,303,37,3-5-0-8-6-7,17,0.001727466720861701
DS8,complex random K7 policy37,303,37,3-5-0-8-7-1,23,0.002337160857636419
DS8,complex random K7 policy37,303,37,3-5-0-8-7-2,23,0.002337160857636419
DS8,complex random K7 policy37,303,37,3-5-0-8-7-6,35,0.003556549131185855
DS8,complex random K7 policy37,303,37,3-5-1-0-2-6,22,0.002235545168173966
DS8,complex random K7 policy37,303,37,3-5-1-0-2-7,25,0.002540392236561325
DS8,complex random K7 policy37,303,37,3-5-1-0-2-8,27,0.002743623615486231
DS8,complex random K7 policy37,303,37,3-5-1-0-6-2,33,0.003353317752260949
DS8,complex random K7 policy37,303,37,3-5-1-0-6-7,28,0.002845239304948684
DS8,complex random K7 policy37,303,37,3-5-1-0-6-8,26,0.002642007926023778
DS8,complex random K7 policy37,303,37,3-5-1-0-7-2,19,0.0019306980997866072
DS8,complex random K7 policy37,303,37,3-5-1-0-7-6,32,0.003251702062798496
DS8,complex random K7 policy37,303,37,3-5-1-0-7-8,33,0.003353317752260949
DS8,complex random K7 policy37,303,37,3-5-1-0-8-2,33,0.003353317752260949
DS8,complex random K7 policy37,303,37,3-5-1-0-8-6,25,0.002540392236561325
DS8,complex random K7 policy37,303,37,3-5-1-0-8-7,30,0.00304847068387359
DS8,complex random K7 policy37,303,37,3-5-1-2-0-6,20,0.00203231378924906
DS8,complex random K7 policy37,303,37,3-5-1-2-0-7,25,0.002540392236561325
DS8,complex random K7 policy37,303,37,3-5-1-2-0-8,29,0.0029468549944111373
DS8,complex random K7 policy37,303,37,3-5-1-2-6-0,24,0.002438776547098872
DS8,complex random K7 policy37,303,37,3-5-1-2-6-7,29,0.0029468549944111373
DS8,complex random K7 policy37,303,37,3-5-1-2-6-8,22,0.002235545168173966
DS8,complex random K7 policy37,303,37,3-5-1-2-7-0,25,0.002540392236561325
DS8,complex random K7 policy37,303,37,3-5-1-2-7-6,36,0.003658164820648308
DS8,complex random K7 policy37,303,37,3-5-1-2-7-8,21,0.0021339294787115133
DS8,complex random K7 policy37,303,37,3-5-1-2-8-0,29,0.0029468549944111373
DS8,complex random K7 policy37,303,37,3-5-1-2-8-6,25,0.002540392236561325
DS8,complex random K7 policy37,303,37,3-5-1-2-8-7,32,0.003251702062798496
DS8,complex random K7 policy37,303,37,3-5-1-6-0-2,22,0.002235545168173966
DS8,complex random K7 policy37,303,37,3-5-1-6-0-7,25,0.002540392236561325
DS8,complex random K7 policy37,303,37,3-5-1-6-0-8,27,0.002743623615486231
DS8,complex random K7 policy37,303,37,3-5-1-6-2-0,27,0.002743623615486231
DS8,complex random K7 policy37,303,37,3-5-1-6-2-7,20,0.00203231378924906
DS8,complex random K7 policy37,303,37,3-5-1-6-2-8,28,0.002845239304948684
DS8,complex random K7 policy37,303,37,3-5-1-6-7-0,24,0.002438776547098872
DS8,complex random K7 policy37,303,37,3-5-1-6-7-2,28,0.002845239304948684
DS8,complex random K7 policy37,303,37,3-5-1-6-7-8,38,0.0038613961995732143
DS8,complex random K7 policy37,303,37,3-5-1-6-8-0,37,0.0037597805101107613
DS8,complex random K7 policy37,303,37,3-5-1-6-8-2,30,0.00304847068387359
DS8,complex random K7 policy37,303,37,3-5-1-6-8-7,26,0.002642007926023778
DS8,complex random K7 policy37,303,37,3-5-1-7-0-2,25,0.002540392236561325
DS8,complex random K7 policy37,303,37,3-5-1-7-0-6,31,0.003150086373336043
DS8,complex random K7 policy37,303,37,3-5-1-7-0-8,23,0.002337160857636419
DS8,complex random K7 policy37,303,37,3-5-1-7-2-0,34,0.003454933441723402
DS8,complex random K7 policy37,303,37,3-5-1-7-2-6,38,0.0038613961995732143
DS8,complex random K7 policy37,303,37,3-5-1-7-2-8,36,0.003658164820648308
DS8,complex random K7 policy37,303,37,3-5-1-7-6-0,32,0.003251702062798496
DS8,complex random K7 policy37,303,37,3-5-1-7-6-2,22,0.002235545168173966
DS8,complex random K7 policy37,303,37,3-5-1-7-6-8,29,0.0029468549944111373
DS8,complex random K7 policy37,303,37,3-5-1-7-8-0,22,0.002235545168173966
DS8,complex random K7 policy37,303,37,3-5-1-7-8-2,23,0.002337160857636419
DS8,complex random K7 policy37,303,37,3-5-1-7-8-6,30,0.00304847068387359
DS8,complex random K7 policy37,303,37,3-5-1-8-0-2,28,0.002845239304948684
DS8,complex random K7 policy37,303,37,3-5-1-8-0-6,18,0.001829082410324154
DS8,complex random K7 policy37,303,37,3-5-1-8-0-7,25,0.002540392236561325
DS8,complex random K7 policy37,303,37,3-5-1-8-2-0,25,0.002540392236561325
DS8,complex random K7 policy37,303,37,3-5-1-8-2-6,27,0.002743623615486231
DS8,complex random K7 policy37,303,37,3-5-1-8-2-7,36,0.003658164820648308
DS8,complex random K7 policy37,303,37,3-5-1-8-6-0,30,0.00304847068387359
DS8,complex random K7 policy37,303,37,3-5-1-8-6-2,27,0.002743623615486231
DS8,complex random K7 policy37,303,37,3-5-1-8-6-7,26,0.002642007926023778
DS8,complex random K7 policy37,303,37,3-5-1-8-7-0,22,0.002235545168173966
DS8,complex random K7 policy37,303,37,3-5-1-8-7-2,20,0.00203231378924906
DS8,complex random K7 policy37,303,37,3-5-1-8-7-6,29,0.0029468549944111373
DS8,complex random K7 policy37,303,37,3-5-2-0-1-6,26,0.002642007926023778
DS8,complex random K7 policy37,303,37,3-5-2-0-1-7,33,0.003353317752260949
DS8,complex random K7 policy37,303,37,3-5-2-0-1-8,29,0.0029468549944111373
DS8,complex random K7 policy37,303,37,3-5-2-0-6-1,32,0.003251702062798496
DS8,complex random K7 policy37,303,37,3-5-2-0-6-7,21,0.0021339294787115133
DS8,complex random K7 policy37,303,37,3-5-2-0-6-8,25,0.002540392236561325
DS8,complex random K7 policy37,303,37,3-5-2-0-7-1,28,0.002845239304948684
DS8,complex random K7 policy37,303,37,3-5-2-0-7-6,37,0.0037597805101107613
DS8,complex random K7 policy37,303,37,3-5-2-0-7-8,17,0.001727466720861701
DS8,complex random K7 policy37,303,37,3-5-2-0-8-1,22,0.002235545168173966
DS8,complex random K7 policy37,303,37,3-5-2-0-8-6,24,0.002438776547098872
DS8,complex random K7 policy37,303,37,3-5-2-0-8-7,21,0.0021339294787115133
DS8,complex random K7 policy37,303,37,3-5-2-1-0-6,33,0.003353317752260949
DS8,complex random K7 policy37,303,37,3-5-2-1-0-7,22,0.002235545168173966
DS8,complex random K7 policy37,303,37,3-5-2-1-0-8,17,0.001727466720861701
DS8,complex random K7 policy37,303,37,3-5-2-1-6-0,26,0.002642007926023778
DS8,complex random K7 policy37,303,37,3-5-2-1-6-7,36,0.003658164820648308
DS8,complex random K7 policy37,303,37,3-5-2-1-6-8,29,0.0029468549944111373
DS8,complex random K7 policy37,303,37,3-5-2-1-7-0,29,0.0029468549944111373
DS8,complex random K7 policy37,303,37,3-5-2-1-7-6,23,0.002337160857636419
DS8,complex random K7 policy37,303,37,3-5-2-1-7-8,27,0.002743623615486231
DS8,complex random K7 policy37,303,37,3-5-2-1-8-0,15,0.001524235341936795
DS8,complex random K7 policy37,303,37,3-5-2-1-8-6,21,0.0021339294787115133
DS8,complex random K7 policy37,303,37,3-5-2-1-8-7,27,0.002743623615486231
DS8,complex random K7 policy37,303,37,3-5-2-6-0-1,25,0.002540392236561325
DS8,complex random K7 policy37,303,37,3-5-2-6-0-7,27,0.002743623615486231
DS8,complex random K7 policy37,303,37,3-5-2-6-0-8,24,0.002438776547098872
DS8,complex random K7 policy37,303,37,3-5-2-6-1-0,36,0.003658164820648308
DS8,complex random K7 policy37,303,37,3-5-2-6-1-7,26,0.002642007926023778
DS8,complex random K7 policy37,303,37,3-5-2-6-1-8,29,0.0029468549944111373
DS8,complex random K7 policy37,303,37,3-5-2-6-7-0,27,0.002743623615486231
DS8,complex random K7 policy37,303,37,3-5-2-6-7-1,34,0.003454933441723402
DS8,complex random K7 policy37,303,37,3-5-2-6-7-8,37,0.0037597805101107613
DS8,complex random K7 policy37,303,37,3-5-2-6-8-0,22,0.002235545168173966
DS8,complex random K7 policy37,303,37,3-5-2-6-8-1,31,0.003150086373336043
DS8,complex random K7 policy37,303,37,3-5-2-6-8-7,26,0.002642007926023778
DS8,complex random K7 policy37,303,37,3-5-2-7-0-1,29,0.0029468549944111373
DS8,complex random K7 policy37,303,37,3-5-2-7-0-6,20,0.00203231378924906
DS8,complex random K7 policy37,303,37,3-5-2-7-0-8,27,0.002743623615486231
DS8,complex random K7 policy37,303,37,3-5-2-7-1-0,31,0.003150086373336043
DS8,complex random K7 policy37,303,37,3-5-2-7-1-6,30,0.00304847068387359
DS8,complex random K7 policy37,303,37,3-5-2-7-1-8,24,0.002438776547098872
DS8,complex random K7 policy37,303,37,3-5-2-7-6-0,23,0.002337160857636419
DS8,complex random K7 policy37,303,37,3-5-2-7-6-1,25,0.002540392236561325
DS8,complex random K7 policy37,303,37,3-5-2-7-6-8,40,0.00406462757849812
DS8,complex random K7 policy37,303,37,3-5-2-7-8-0,20,0.00203231378924906
DS8,complex random K7 policy37,303,37,3-5-2-7-8-1,23,0.002337160857636419
DS8,complex random K7 policy37,303,37,3-5-2-7-8-6,24,0.002438776547098872
DS8,complex random K7 policy37,303,37,3-5-2-8-0-1,23,0.002337160857636419
DS8,complex random K7 policy37,303,37,3-5-2-8-0-6,26,0.002642007926023778
DS8,complex random K7 policy37,303,37,3-5-2-8-0-7,14,0.001422619652474342
DS8,complex random K7 policy37,303,37,3-5-2-8-1-0,30,0.00304847068387359
DS8,complex random K7 policy37,303,37,3-5-2-8-1-6,26,0.002642007926023778
DS8,complex random K7 policy37,303,37,3-5-2-8-1-7,38,0.0038613961995732143
DS8,complex random K7 policy37,303,37,3-5-2-8-6-0,23,0.002337160857636419
DS8,complex random K7 policy37,303,37,3-5-2-8-6-1,19,0.0019306980997866072
DS8,complex random K7 policy37,303,37,3-5-2-8-6-7,36,0.003658164820648308
DS8,complex random K7 policy37,303,37,3-5-2-8-7-0,25,0.002540392236561325
DS8,complex random K7 policy37,303,37,3-5-2-8-7-1,33,0.003353317752260949
DS8,complex random K7 policy37,303,37,3-5-2-8-7-6,24,0.002438776547098872
